instance_id;x;y
Norm-Mallows_38;-308.35482;-506.04868
Norm-Mallows_39;1349.96658;-442.61056
Norm-Mallows_40;1898.73926;-450.14512
Norm-Mallows_41;1049.7098;-537.57319
Norm-Mallows_42;-154.3988;-546.60416
Norm-Mallows_43;-197.89248;-535.0317
Norm-Mallows_44;2107.87808;-155.33405
Norm-Mallows_45;77.28569;-473.67523
Norm-Mallows_46;329.81453;-701.68115
Norm-Mallows_47;2010.0638;-281.1074
Norm-Mallows_48;1135.93808;-621.00127
Norm-Mallows_49;1946.30206;-300.24158
Norm-Mallows_50;725.609;-723.80112
Norm-Mallows_51;1581.19286;-574.98979
Norm-Mallows_52;-977.57136;-50.91279
Norm-Mallows_53;1623.29263;-534.92791
Norm-Mallows_54;-496.24209;-370.66167
Norm-Mallows_55;220.62862;-527.70033
Norm-Mallows_56;591.97162;-709.06887
Norm-Mallows_57;1150.30939;-520.43045
Norm-Mallows_58;598.90654;-646.52567
Norm-Mallows_59;-788.00449;-38.0421
Norm-Mallows_60;388.38815;-672.16263
Norm-Mallows_61;1053.74325;-633.20165
Norm-Mallows_62;1963.32849;-267.09126
Norm-Mallows_63;1510.09595;-480.46882
Norm-Mallows_64;469.3071;-636.52049
Norm-Mallows_65;1894.28931;-479.0855
Norm-Mallows_66;-799.68953;-161.71969
Norm-Mallows_67;-383.63445;-497.49844
Norm-Mallows_68;391.64519;-556.02034
Norm-Mallows_69;-717.57827;-106.94028
Norm-Mallows_70;789.07734;-688.36553
Norm-Mallows_71;-632.86042;-277.77865
Norm-Mallows_72;1718.00028;-555.4771
Norm-Mallows_73;-877.38746;-4.15131
Norm-Mallows_74;393.14606;-618.15504
Norm-Mallows_75;1899.66428;-336.92505
Norm-Mallows_76;-232.39954;-537.26293
Norm-Mallows_77;-568.68926;-334.93906
Norm-Mallows_78;1933.15981;-360.76768
Norm-Mallows_79;8.87575;-491.65463
ANID_0;2088.70062;65.81636
ANID_1;2000.95807;172.96811
ANID_2;1896.31345;278.37065
ANID_3;1785.97188;365.87329
ANID_4;1678.14549;457.38608
ANID_5;1560.68063;549.11636
ANID_6;1436.16906;632.67219
ANID_7;1309.57414;710.53464
ANID_8;1182.00482;784.70118
ANID_9;1053.52353;857.35412
ANID_10;923.01744;928.08438
ANID_11;790.88073;994.00608
ANID_12;659.6672;1055.09491
ANID_13;530.02004;1113.4743
ANID_14;401.93465;1169.06974
ANID_15;275.69906;1222.48027
ANID_16;151.6298;1276.70804
ANID_17;26.98733;1338.08413
ANID_18;-114.08085;1407.77165
ANID_19;-284.94079;1454.85863
STID_0;2060.28452;-49.78822
STID_1;1983.71549;-48.86812
STID_2;1905.34394;-48.05551
STID_3;1822.10407;-56.15517
STID_4;1734.70957;-80.1947
STID_5;1645.98597;-126.4593
STID_6;1560.83941;-197.40883
STID_7;1486.60989;-291.68888
STID_8;1428.23333;-404.75173
STID_9;1384.402;-531.79029
STID_10;1342.68581;-648.67115
STID_11;1297.79449;-739.65362
STID_12;1249.18;-816.25686
STID_13;1198.9545;-885.12056
STID_14;1148.49109;-950.22626
STID_15;1098.14382;-1013.62549
STID_16;1047.90026;-1076.2949
STID_17;997.85491;-1138.79985
STID_18;948.15859;-1201.41564
STID_19;898.72311;-1263.91867
ANUN_0;-1290.95697;5.79851
ANUN_1;-1271.83536;74.14267
