instance_id;x;y
STID_1;34.5101;18.78722
STID_2;33.79606;18.14454
STID_3;32.9418;17.2263
STID_4;31.95144;16.24684
STID_5;30.18876;13.26996
STID_6;29.52924;11.94909
STID_7;28.80907;10.66038
STID_8;28.27677;9.34207
STID_9;28.13667;8.36352
STID_10;27.98567;7.09903
STID_11;27.89241;7.06751
STID_12;27.36345;6.52474
STID_13;27.31935;6.14514
STID_14;27.22257;5.79485
STID_15;27.18134;5.46373
STID_16;27.18418;5.13665
STID_17;26.96019;4.89366
STID_18;26.98017;4.59383
STID_19;26.88653;4.36296
ANUN_0;-17.84809;19.84784
ANUN_1;-17.44589;19.50217
ANUN_2;-16.79841;19.21386
ANUN_3;-15.84389;19.09099
ANUN_4;-13.75072;19.12262
ANUN_5;-12.67176;19.2493
ANUN_6;-11.81095;19.53034
ANUN_7;-11.05209;19.86215
ANUN_8;-10.4202;20.16818
ANUN_9;-9.84308;20.46245
ANUN_10;-9.27259;20.76874
ANUN_11;-8.61951;21.1251
ANUN_12;-7.81833;21.54712
ANUN_13;-6.901;22.01137
ANUN_14;-6.04634;22.41502
ANUN_15;-5.37277;22.73683
ANUN_16;-4.79066;22.73762
ANUN_17;-4.2269;22.424
ANUN_18;-3.60654;22.14106
ANUN_19;-3.03947;21.9502
STUN_0;-19.21732;19.51155
STUN_1;-23.40385;14.63393
STUN_2;-23.60477;3.28341
STUN_3;-17.0317;-1.4456
STUN_4;-16.59544;-2.39865
STUN_5;-16.12779;-2.90869
STUN_6;-1.18925;-10.91163
STUN_7;-0.77327;-10.88374
STUN_8;-0.4277;-10.82418
STUN_9;9.72299;-8.81705
STUN_10;9.772;-8.79823
STUN_11;11.02704;-7.88552
STUN_12;11.42412;-7.57826
STUN_13;11.7309;-7.33271
STUN_14;23.81268;0.97997
STUN_15;24.10616;1.26655
STUN_16;24.49004;1.65623
STUN_17;25.06372;2.26458
STUN_18;25.92562;3.2284
STUN_19;26.45491;3.87933
