instance_id;x;y
Norm-Mallows_53;-0.09265;0.13574
Norm-Mallows_54;-0.10438;0.12318
Norm-Mallows_55;-0.10044;0.12659
Norm-Mallows_56;-0.09867;0.12862
Norm-Mallows_57;-0.09476;0.13331
Norm-Mallows_58;-0.09871;0.12857
Norm-Mallows_59;-0.10924;0.1359
Norm-Mallows_60;-0.09915;0.12804
Norm-Mallows_61;-0.09527;0.1327
Norm-Mallows_62;-0.09189;0.13662
Norm-Mallows_63;-0.09297;0.13537
Norm-Mallows_64;-0.09899;0.12824
Norm-Mallows_65;-0.09198;0.13651
Norm-Mallows_66;-0.10917;0.13571
Norm-Mallows_67;-0.10407;0.12283
Norm-Mallows_68;-0.0994;0.12776
Norm-Mallows_69;-0.10906;0.13542
Norm-Mallows_70;-0.09762;0.12989
Norm-Mallows_71;-0.10645;0.12861
Norm-Mallows_72;-0.09239;0.13604
Norm-Mallows_73;-0.10944;0.13646
Norm-Mallows_74;-0.09925;0.12793
Norm-Mallows_75;-0.09195;0.13654
Norm-Mallows_76;-0.10373;0.12299
Norm-Mallows_77;-0.10493;0.12456
Norm-Mallows_78;-0.09193;0.13657
Norm-Mallows_79;-0.10304;0.12373
ANID_0;-0.09186;0.13665
ANID_1;-0.09189;0.13662
ANID_2;-0.09196;0.13653
ANID_3;-0.09226;0.1362
ANID_4;-0.09266;0.13576
ANID_5;-0.09351;0.13481
ANID_6;-0.09415;0.13413
ANID_7;-0.09486;0.13343
ANID_8;-0.09568;0.13263
ANID_9;-0.09659;0.1318
ANID_10;-0.0975;0.13104
ANID_11;-0.099;0.13012
ANID_12;-0.10103;0.129
ANID_13;-0.10152;0.12873
ANID_14;-0.10191;0.12854
ANID_15;-0.10221;0.12845
ANID_16;-0.10246;0.1284
ANID_17;-0.10287;0.12825
ANID_18;-0.10319;0.12825
ANID_19;-0.10334;0.12815
STID_0;-0.09185;0.13666
STID_1;-0.09188;0.13663
STID_2;-0.09188;0.13662
STID_3;-0.09194;0.13656
STID_4;-0.0921;0.13637
STID_5;-0.09235;0.13609
STID_6;-0.09254;0.13586
STID_7;-0.09283;0.13553
STID_8;-0.09313;0.13518
STID_9;-0.09354;0.13472
STID_10;-0.09383;0.13439
STID_11;-0.09394;0.13425
STID_12;-0.0941;0.13407
STID_13;-0.09421;0.13394
STID_14;-0.09431;0.13382
STID_15;-0.0944;0.13371
STID_16;-0.09444;0.13367
STID_17;-0.09446;0.13363
STID_18;-0.09459;0.13348
STID_19;-0.09455;0.13351
ANUN_0;-0.10921;0.13644
ANUN_1;-0.1092;0.13642
ANUN_2;-0.10913;0.13632
ANUN_3;-0.10904;0.13617
ANUN_4;-0.10886;0.13589
ANUN_5;-0.10867;0.13558
ANUN_6;-0.1084;0.13516
ANUN_7;-0.1078;0.13424
ANUN_8;-0.10704;0.13309
ANUN_9;-0.10693;0.13292
ANUN_10;-0.10675;0.13266
ANUN_11;-0.10549;0.13075
ANUN_12;-0.10526;0.13035
ANUN_13;-0.10484;0.12972
ANUN_14;-0.10439;0.12893
ANUN_15;-0.10412;0.1285
ANUN_16;-0.10396;0.12826
ANUN_17;-0.10388;0.12818
ANUN_18;-0.10375;0.12817
ANUN_19;-0.10368;0.12824
STUN_0;-0.10939;0.13671
STUN_1;-0.10945;0.13678
STUN_2;-0.10948;0.13659
STUN_3;-0.10932;0.13612
STUN_4;-0.10898;0.13522
STUN_5;-0.10848;0.13399
STUN_6;-0.10653;0.12918
STUN_7;-0.10477;0.12492
STUN_8;-0.10416;0.12394
STUN_9;-0.10349;0.12386
STUN_10;-0.10271;0.12454
STUN_11;-0.10181;0.1253
STUN_12;-0.10062;0.12648
STUN_13;-0.09959;0.12755
STUN_14;-0.09905;0.12817
STUN_15;-0.09841;0.12892
STUN_16;-0.09786;0.1296
STUN_17;-0.09677;0.13089
STUN_18;-0.09579;0.13206
STUN_19;-0.09519;0.13277
