instance_id;x;y
GS Balanced_2;-867.15073;345.9502
GS Balanced_3;-934.29573;350.28403
GS Balanced_4;-1049.61102;-198.43215
GS Balanced_5;-924.27344;-206.38872
GS Balanced_6;-1032.52086;-161.3563
GS Balanced_7;-903.34038;375.79605
GS Balanced_8;-924.15494;372.4101
GS Balanced_9;-875.73197;363.70635
GS Balanced_10;-957.33714;-172.8444
GS Balanced_11;-915.1658;358.46115
GS Balanced_12;-891.6481;364.99914
GS Balanced_13;-1016.63083;386.33963
GS Balanced_14;-947.79137;-189.50691
GS Balanced_15;-976.76427;362.255
GS Balanced_16;-928.64805;405.39582
GS Balanced_17;-1022.15646;400.1337
GS Balanced_18;-886.42055;333.38332
GS Balanced_19;-949.64953;360.78108
GS Caterpillar_0;-212.14127;1201.99911
GS Caterpillar_1;-666.93652;-1017.34487
GS Caterpillar_2;-235.94881;1174.08516
GS Caterpillar_3;-659.77646;-1015.05558
GS Caterpillar_4;-176.24972;1144.13589
GS Caterpillar_5;-251.47764;1156.03544
GS Caterpillar_6;-190.48107;1173.71271
GS Caterpillar_7;-266.00579;1163.87718
GS Caterpillar_8;-676.27856;-980.47183
GS Caterpillar_9;-211.79362;1167.52778
GS Caterpillar_10;-211.94244;1163.82414
GS Caterpillar_11;-223.57775;1176.5549
GS Caterpillar_12;-203.83146;1143.6482
GS Caterpillar_13;-631.10123;-1026.57362
GS Caterpillar_14;-251.78717;1192.81557
GS Caterpillar_15;-177.63892;1174.69547
GS Caterpillar_16;-202.74411;1160.15207
GS Caterpillar_17;-228.15486;1152.33632
GS Caterpillar_18;-231.7005;1182.18691
GS Caterpillar_19;-214.01919;1140.97479
Urn_0;634.23942;330.57841
Urn_1;1450.42894;289.1756
Urn_2;1295.88876;241.76746
Urn_3;-329.13003;189.16678
Urn_4;-265.56993;-547.97574
Urn_5;371.93332;65.63773
Urn_6;1278.11399;308.90017
Urn_7;672.87841;419.89218
Urn_8;-94.18746;201.44176
Urn_9;2148.08422;60.19774
Urn_10;806.19689;183.20442
Urn_11;1326.88703;309.20114
Urn_12;323.89138;303.87545
Urn_13;1126.36172;370.48531
Urn_14;150.79026;100.07385
Urn_15;-65.54902;224.21927
Urn_16;-450.4968;-406.59241
Urn_17;-174.88191;221.61316
Urn_18;490.61047;535.17935
Urn_19;57.94009;255.11031
Urn_20;2120.82443;72.75221
Urn_21;-210.7727;165.7457
Urn_22;429.09719;390.06779
Urn_23;-821.78354;28.31651
Urn_24;314.48241;266.07924
Urn_25;-282.09932;206.07241
Urn_26;240.52209;154.3423
Urn_27;166.09219;232.38444
Urn_28;-35.94214;-600.7414
Urn_29;545.0099;558.61017
Urn_30;-971.64496;15.02274
Urn_31;1100.7674;324.79948
Urn_32;989.29839;234.00137
Urn_33;639.56691;357.32176
Urn_34;779.66801;241.02927
Urn_35;535.87546;323.07046
Urn_36;2057.60655;107.74663
Urn_37;-728.53531;73.22107
Urn_38;130.59002;318.32435
Urn_39;1807.28129;206.66533
Urn_40;1817.76778;230.18128
Urn_41;-327.32081;-496.88969
Urn_42;1549.03542;218.56186
Urn_43;1997.30314;133.65278
Urn_44;1416.45503;296.84386
Urn_45;770.98801;422.43382
Urn_46;-404.00218;262.19324
Urn_47;649.10627;255.70756
Urn_48;748.24166;185.69832
Urn_49;55.48417;43.38166
Urn_50;-121.22632;-536.96897
Urn_51;-690.55861;86.65847
Urn_52;294.02058;182.72513
