instance_id;value;time
1D Uniform_3;6071;0.002044200897216797
1D Uniform_4;6302;0.0024390220642089844
1D Uniform_5;6324;0.003107786178588867
1D Uniform_6;6252;0.0020668506622314453
1D Uniform_7;6052;0.002052783966064453
1D Uniform_8;6026;0.002043008804321289
1D Uniform_9;6240;0.002043008804321289
1D Uniform_10;6406;0.0020439624786376953
1D Uniform_11;6447;0.0020437240600585938
1D Uniform_12;6228;0.002042055130004883
1D Uniform_13;5930;0.002039670944213867
1D Uniform_14;6215;0.002048015594482422
1D Uniform_15;6137;0.0020439624786376953
1D Uniform_16;6036;0.002044200897216797
1D Uniform_17;6282;0.0020380020141601562
1D Uniform_18;6362;0.0020339488983154297
1D Uniform_19;6046;0.0020570755004882812
2D Uniform_0;6936;0.002065896987915039
2D Uniform_1;6978;0.0020389556884765625
2D Uniform_2;7023;0.002043008804321289
2D Uniform_3;7225;0.0020418167114257812
2D Uniform_4;7171;0.0020399093627929688
2D Uniform_5;6818;0.0020270347595214844
2D Uniform_6;7075;0.0020380020141601562
2D Uniform_7;6907;0.0020339488983154297
2D Uniform_8;6820;0.0020380020141601562
2D Uniform_9;7251;0.0020427703857421875
2D Uniform_10;7009;0.0020520687103271484
2D Uniform_11;7216;0.002038717269897461
2D Uniform_12;7155;0.0020401477813720703
2D Uniform_13;7020;0.002035856246948242
2D Uniform_14;7306;0.0020279884338378906
2D Uniform_15;7114;0.0020432472229003906
2D Uniform_16;7050;0.002035856246948242
2D Uniform_17;6960;0.002061128616333008
2D Uniform_18;7103;0.002096891403198242
2D Uniform_19;6789;0.002081155776977539
3D Uniform_0;7419;0.0020570755004882812
3D Uniform_1;7302;0.0020520687103271484
3D Uniform_2;7276;0.0020551681518554688
3D Uniform_3;7195;0.0020508766174316406
3D Uniform_4;7804;0.0020618438720703125
3D Uniform_5;7368;0.0020580291748046875
3D Uniform_6;7632;0.002064228057861328
3D Uniform_7;7690;0.0020563602447509766
3D Uniform_8;7317;0.0020742416381835938
3D Uniform_9;7491;0.0020771026611328125
3D Uniform_10;7544;0.0020668506622314453
3D Uniform_11;7799;0.0020520687103271484
3D Uniform_12;7679;0.0020418167114257812
3D Uniform_13;7315;0.0020368099212646484
3D Uniform_14;7444;0.0020380020141601562
3D Uniform_15;7412;0.002032756805419922
3D Uniform_16;7625;0.0020580291748046875
3D Uniform_17;7507;0.0020558834075927734
3D Uniform_18;7709;0.002043008804321289
3D Uniform_19;7552;0.0020380020141601562
5D Uniform_0;8057;0.0020339488983154297
5D Uniform_1;8048;0.002039670944213867
5D Uniform_2;7684;0.002035856246948242
5D Uniform_3;8195;0.0020461082458496094
5D Uniform_4;8208;0.0020530223846435547
5D Uniform_5;7465;0.002071857452392578
5D Uniform_6;7634;0.002068042755126953
5D Uniform_7;7768;0.002051115036010742
5D Uniform_8;7191;0.0020570755004882812
5D Uniform_9;7790;0.0020551681518554688
5D Uniform_10;7784;0.0020399093627929688
5D Uniform_11;7977;0.0020380020141601562
5D Uniform_12;7323;0.002051115036010742
5D Uniform_13;7997;0.0020470619201660156
5D Uniform_14;7623;0.002051115036010742
5D Uniform_15;8203;0.0020461082458496094
5D Uniform_16;8132;0.002050161361694336
5D Uniform_17;7936;0.0020241737365722656
5D Uniform_18;7776;0.0020542144775390625
5D Uniform_19;8165;0.0020599365234375
10D Uniform_0;8721;0.0020689964294433594
10D Uniform_1;7884;0.0020461082458496094
10D Uniform_2;8029;0.002054929733276367
10D Uniform_3;7482;0.002065896987915039
10D Uniform_4;8117;0.0020749568939208984
10D Uniform_5;8939;0.0020751953125
10D Uniform_6;7404;0.0020647048950195312
10D Uniform_7;8069;0.0020689964294433594
10D Uniform_8;7519;0.002054929733276367
10D Uniform_9;8143;0.002057790756225586
10D Uniform_10;7603;0.002061128616333008
10D Uniform_11;7626;0.0020411014556884766
10D Uniform_12;7974;0.0020439624786376953
10D Uniform_13;8024;0.0020470619201660156
10D Uniform_14;7734;0.0020029544830322266
10D Uniform_15;8294;0.0020117759704589844
10D Uniform_16;7480;0.0019960403442382812
10D Uniform_17;8089;0.001973867416381836
10D Uniform_18;7890;0.001966714859008789
10D Uniform_19;7659;0.002031087875366211
20D Uniform_0;8393;0.002019166946411133
20D Uniform_1;7875;0.001958131790161133
20D Uniform_2;7582;0.001954793930053711
20D Uniform_3;7492;0.0019540786743164062
20D Uniform_4;8232;0.0019519329071044922
20D Uniform_5;7575;0.0019469261169433594
20D Uniform_6;7480;0.001966714859008789
20D Uniform_7;8385;0.0019519329071044922
20D Uniform_8;8132;0.001950979232788086
20D Uniform_9;7763;0.0019538402557373047
20D Uniform_10;7304;0.001978158950805664
20D Uniform_11;8065;0.0019741058349609375
20D Uniform_12;7461;0.0019729137420654297
20D Uniform_13;7635;0.0019702911376953125
20D Uniform_14;7704;0.0019762516021728516
20D Uniform_15;7500;0.0019779205322265625
20D Uniform_16;8378;0.001979351043701172
20D Uniform_17;8310;0.001984834671020508
20D Uniform_18;8053;0.0019741058349609375
20D Uniform_19;7428;0.0019838809967041016
2D Sphere_0;5145;0.001981019973754883
2D Sphere_1;5214;0.0019698143005371094
2D Sphere_2;5239;0.001962900161743164
2D Sphere_3;5630;0.001966714859008789
2D Sphere_4;5429;0.0019872188568115234
2D Sphere_5;5285;0.0019659996032714844
2D Sphere_6;5317;0.0019731521606445312
2D Sphere_7;5555;0.0020360946655273438
2D Sphere_8;5428;0.0020530223846435547
2D Sphere_9;5190;0.0019860267639160156
2D Sphere_10;5159;0.001968860626220703
2D Sphere_11;5340;0.001991748809814453
2D Sphere_12;5284;0.0020461082458496094
2D Sphere_13;5184;0.0020008087158203125
2D Sphere_14;5309;0.0019981861114501953
2D Sphere_15;5281;0.0020270347595214844
2D Sphere_16;5314;0.002002239227294922
2D Sphere_17;5142;0.0020432472229003906
2D Sphere_18;5146;0.001984119415283203
2D Sphere_19;5197;0.0019981861114501953
3D Sphere_0;5375;0.0020437240600585938
3D Sphere_1;5190;0.0019919872283935547
3D Sphere_2;5287;0.0020558834075927734
3D Sphere_3;5269;0.002001047134399414
3D Sphere_4;5399;0.001981973648071289
3D Sphere_5;5183;0.0020008087158203125
3D Sphere_6;5297;0.002007007598876953
3D Sphere_7;5434;0.001971006393432617
3D Sphere_8;5404;0.0019979476928710938
3D Sphere_9;5622;0.0020241737365722656
3D Sphere_10;5472;0.0020210742950439453
3D Sphere_11;5672;0.0019867420196533203
3D Sphere_12;5463;0.001984119415283203
3D Sphere_13;5536;0.001981973648071289
3D Sphere_14;5329;0.0019800662994384766
3D Sphere_15;5309;0.0019860267639160156
3D Sphere_16;5735;0.001978158950805664
3D Sphere_17;5568;0.001992940902709961
3D Sphere_18;5319;0.0020160675048828125
3D Sphere_19;5159;0.0019779205322265625
5D Sphere_0;5336;0.0020029544830322266
5D Sphere_1;5504;0.001988649368286133
5D Sphere_2;5675;0.0019791126251220703
5D Sphere_3;5493;0.0019779205322265625
5D Sphere_4;5687;0.0019750595092773438
5D Sphere_5;5273;0.0019850730895996094
5D Sphere_6;5578;0.001964092254638672
5D Sphere_7;5470;0.0019960403442382812
5D Sphere_8;5676;0.001985788345336914
5D Sphere_9;5660;0.0019791126251220703
5D Sphere_10;5221;0.0019998550415039062
5D Sphere_11;5350;0.001984119415283203
5D Sphere_12;5537;0.001981019973754883
5D Sphere_13;5216;0.001987934112548828
5D Sphere_14;5072;0.001986980438232422
5D Sphere_15;5442;0.001981973648071289
5D Sphere_16;5537;0.001984834671020508
5D Sphere_17;5734;0.0019609928131103516
5D Sphere_18;5283;0.0019600391387939453
5D Sphere_19;5268;0.001981019973754883
GS Balanced_0;5596;0.001986980438232422
GS Balanced_1;5708;0.0019838809967041016
GS Balanced_2;5395;0.0019719600677490234
GS Balanced_3;5331;0.0019919872283935547
GS Balanced_4;5358;0.0019867420196533203
GS Balanced_5;5489;0.0019769668579101562
GS Balanced_6;5298;0.0019898414611816406
GS Balanced_7;5380;0.0019807815551757812
GS Balanced_8;5296;0.0019829273223876953
GS Balanced_9;5402;0.002023935317993164
GS Balanced_10;5447;0.0020008087158203125
GS Balanced_11;5226;0.0019829273223876953
GS Balanced_12;5335;0.0020170211791992188
GS Balanced_13;5165;0.0020170211791992188
GS Balanced_14;5383;0.002020120620727539
GS Balanced_15;5201;0.002031087875366211
GS Balanced_16;5267;0.00202178955078125
GS Balanced_17;5066;0.002063274383544922
GS Balanced_18;5481;0.0020542144775390625
GS Balanced_19;5331;0.0020668506622314453
GS Caterpillar_0;6047;0.0020399093627929688
GS Caterpillar_1;5941;0.002051115036010742
GS Caterpillar_2;5857;0.002050161361694336
GS Caterpillar_3;5872;0.0020449161529541016
GS Caterpillar_4;6168;0.0020427703857421875
GS Caterpillar_5;5745;0.002046823501586914
GS Caterpillar_6;5893;0.002073049545288086
GS Caterpillar_7;5690;0.0020999908447265625
GS Caterpillar_8;5877;0.0021152496337890625
GS Caterpillar_9;5828;0.002105236053466797
GS Caterpillar_10;6125;0.002100229263305664
GS Caterpillar_11;5886;0.0021219253540039062
GS Caterpillar_12;6150;0.0021109580993652344
GS Caterpillar_13;6017;0.0021209716796875
GS Caterpillar_14;5871;0.0020852088928222656
GS Caterpillar_15;6160;0.0020830631256103516
GS Caterpillar_16;5990;0.002093076705932617
GS Caterpillar_17;6001;0.0021333694458007812
GS Caterpillar_18;5912;0.002119779586791992
GS Caterpillar_19;5792;0.002106189727783203
Urn_0;8440;0.002077817916870117
Urn_1;9093;0.0020461082458496094
Urn_2;8969;0.002044200897216797
Urn_3;7264;0.0020868778228759766
Urn_4;7421;0.0020949840545654297
Urn_5;7929;0.002073049545288086
Urn_6;8723;0.0020182132720947266
Urn_7;8006;0.002033233642578125
Urn_8;7013;0.002050161361694336
Urn_9;9900;0.0019931793212890625
Urn_10;8238;0.0020170211791992188
Urn_11;9192;0.0019998550415039062
Urn_12;7909;0.002053976058959961
Urn_13;9139;0.0019989013671875
Urn_14;7282;0.0020177364349365234
Urn_15;6981;0.002033233642578125
Urn_16;6809;0.00201416015625
Urn_17;7014;0.002026081085205078
Urn_18;8163;0.0020122528076171875
Urn_19;7205;0.002020120620727539
Urn_20;9871;0.0019779205322265625
Urn_21;7034;0.0020132064819335938
Urn_22;9143;0.0020139217376708984
Urn_23;6028;0.002012014389038086
Urn_24;8074;0.0020101070404052734
Urn_25;6854;0.002012014389038086
Urn_26;7814;0.002003908157348633
Urn_27;7658;0.0020198822021484375
Urn_28;8513;0.0020351409912109375
Urn_29;8210;0.0020439624786376953
Urn_30;5804;0.002721071243286133
Urn_31;8685;0.00392603874206543
Urn_32;8633;0.0019991397857666016
Urn_33;8098;0.0020210742950439453
Urn_34;8718;0.0020170211791992188
Urn_35;7955;0.0020058155059814453
Urn_36;9722;0.0019960403442382812
Urn_37;6422;0.001992940902709961
Urn_38;8108;0.002002239227294922
Urn_39;9542;0.0019750595092773438
Urn_40;9392;0.001981973648071289
Urn_41;7593;0.0019838809967041016
Urn_42;9004;0.001981019973754883
Urn_43;9795;0.001986265182495117
Urn_44;8857;0.0019922256469726562
Urn_45;8558;0.002031087875366211
Urn_46;6830;0.0020661354064941406
Urn_47;8113;0.002068758010864258
Urn_48;8494;0.0020651817321777344
Urn_49;7831;0.002084970474243164
Urn_50;7739;0.0020668506622314453
Urn_51;6686;0.002063274383544922
Urn_52;7698;0.001991748809814453
Urn_53;7689;0.001992940902709961
Urn_54;8921;0.0019941329956054688
Urn_55;8501;0.001984119415283203
Urn_56;8067;0.001981973648071289
Urn_57;8958;0.0019910335540771484
Urn_58;9654;0.0019800662994384766
Urn_59;9294;0.0019881725311279297
Urn_60;8853;0.0019769668579101562
Urn_61;6827;0.001981973648071289
Urn_62;8773;0.0019729137420654297
Urn_63;8658;0.001970052719116211
Urn_64;9512;0.001974821090698242
Urn_65;8872;0.0019681453704833984
Urn_66;6354;0.0019769668579101562
Urn_67;8160;0.0019860267639160156
Urn_68;8291;0.001967191696166992
Urn_69;7468;0.0020041465759277344
Urn_70;7434;0.0020170211791992188
Urn_71;7711;0.0019702911376953125
Urn_72;8949;0.001977205276489258
Urn_73;9291;0.0019707679748535156
Urn_74;8428;0.0019750595092773438
Urn_75;8891;0.0019490718841552734
Urn_76;6311;0.0019519329071044922
Urn_77;8617;0.001974821090698242
Urn_78;9314;0.0019519329071044922
Urn_79;8992;0.0019519329071044922
Norm-Mallows_0;8674;0.001955747604370117
Norm-Mallows_1;8434;0.002007007598876953
Norm-Mallows_2;7272;0.0019788742065429688
Norm-Mallows_3;7447;0.0019488334655761719
Norm-Mallows_4;5584;0.001990079879760742
Norm-Mallows_5;9430;0.0019769668579101562
Norm-Mallows_6;9850;0.0019807815551757812
Norm-Mallows_7;6204;0.0019788742065429688
Norm-Mallows_8;6003;0.0019791126251220703
Norm-Mallows_9;7747;0.001978158950805664
Norm-Mallows_10;6873;0.001954793930053711
Norm-Mallows_11;5670;0.001980304718017578
Norm-Mallows_12;7035;0.0019741058349609375
Norm-Mallows_13;7964;0.0019731521606445312
Norm-Mallows_14;6839;0.0019719600677490234
Norm-Mallows_15;8384;0.0019729137420654297
Norm-Mallows_16;9113;0.0019519329071044922
Norm-Mallows_17;9686;0.0019419193267822266
Norm-Mallows_18;8584;0.0019481182098388672
Norm-Mallows_19;9032;0.001989126205444336
Norm-Mallows_20;9600;0.001986980438232422
Norm-Mallows_21;8166;0.0019779205322265625
Norm-Mallows_22;9658;0.0019519329071044922
Norm-Mallows_23;9541;0.0019528865814208984
Norm-Mallows_24;7396;0.0019462108612060547
Norm-Mallows_25;7627;0.0019481182098388672
Norm-Mallows_26;9139;0.0019466876983642578
Norm-Mallows_27;9853;0.0019888877868652344
Norm-Mallows_28;9133;0.0019659996032714844
Norm-Mallows_29;6183;0.001996755599975586
Norm-Mallows_30;8529;0.0019719600677490234
Norm-Mallows_31;9251;0.0019707679748535156
Norm-Mallows_32;7461;0.0019850730895996094
Norm-Mallows_33;9515;0.0019750595092773438
Norm-Mallows_34;6037;0.002002239227294922
Norm-Mallows_35;6110;0.0019712448120117188
Norm-Mallows_36;7704;0.0019741058349609375
Norm-Mallows_37;7846;0.001977205276489258
Norm-Mallows_38;7348;0.001990079879760742
Norm-Mallows_39;9162;0.0019898414611816406
Norm-Mallows_40;9573;0.001981973648071289
Norm-Mallows_41;8872;0.0019829273223876953
Norm-Mallows_42;7553;0.0019919872283935547
Norm-Mallows_43;7606;0.001991748809814453
Norm-Mallows_44;9847;0.0019800662994384766
Norm-Mallows_45;7517;0.0019969940185546875
Norm-Mallows_46;8008;0.0019609928131103516
Norm-Mallows_47;9729;0.0019571781158447266
Norm-Mallows_48;8949;0.0019750595092773438
Norm-Mallows_49;9668;0.0019631385803222656
Norm-Mallows_50;8541;0.0020551681518554688
Norm-Mallows_51;9355;0.002019166946411133
Norm-Mallows_52;5671;0.0019690990447998047
Norm-Mallows_53;9388;0.0019648075103759766
Norm-Mallows_54;6932;0.0019571781158447266
Norm-Mallows_55;7831;0.0019681453704833984
Norm-Mallows_56;8629;0.001965045928955078
Norm-Mallows_57;9043;0.0019419193267822266
Norm-Mallows_58;8558;0.0020058155059814453
Norm-Mallows_59;6099;0.001964092254638672
Norm-Mallows_60;8344;0.001959085464477539
Norm-Mallows_61;8956;0.0019600391387939453
Norm-Mallows_62;9744;0.0019676685333251953
Norm-Mallows_63;9293;0.001964092254638672
Norm-Mallows_64;8339;0.0019659996032714844
Norm-Mallows_65;9549;0.0019881725311279297
Norm-Mallows_66;6058;0.0019609928131103516
Norm-Mallows_67;6917;0.001984119415283203
Norm-Mallows_68;8050;0.001989126205444336
Norm-Mallows_69;6132;0.001961231231689453
Norm-Mallows_70;8478;0.0019550323486328125
Norm-Mallows_71;6464;0.0019807815551757812
Norm-Mallows_72;9519;0.0019600391387939453
Norm-Mallows_73;5645;0.001959085464477539
Norm-Mallows_74;8118;0.0019600391387939453
Norm-Mallows_75;9664;0.001961946487426758
Norm-Mallows_76;7101;0.0019631385803222656
Norm-Mallows_77;6531;0.0019478797912597656
Norm-Mallows_78;9636;0.001961946487426758
Norm-Mallows_79;7659;0.0019588470458984375
ANID_0;;1.9073486328125e-06
ANID_1;;1.6689300537109375e-06
ANID_2;;9.5367431640625e-07
ANID_3;;5.9604644775390625e-06
ANID_4;;1.9073486328125e-06
ANID_5;;9.5367431640625e-07
ANID_6;;9.5367431640625e-07
ANID_7;;4.0531158447265625e-06
ANID_8;;9.5367431640625e-07
ANID_9;;1.9073486328125e-06
ANID_10;;9.5367431640625e-07
ANID_11;;7.3909759521484375e-06
ANID_12;;1.9073486328125e-06
ANID_13;;2.1457672119140625e-06
ANID_14;;1.1920928955078125e-06
ANID_15;;1.9073486328125e-06
ANID_16;;1.9073486328125e-06
ANID_17;;9.5367431640625e-07
ANID_18;;2.1457672119140625e-06
ANID_19;;1.1920928955078125e-06
STID_0;;2.1457672119140625e-06
STID_1;;1.1920928955078125e-06
STID_2;;2.1457672119140625e-06
STID_3;;2.1457672119140625e-06
STID_4;;1.9073486328125e-06
STID_5;;1.9073486328125e-06
STID_6;;9.5367431640625e-07
STID_7;;2.1457672119140625e-06
STID_8;;2.1457672119140625e-06
STID_9;;1.9073486328125e-06
STID_10;;1.6689300537109375e-06
STID_11;;1.9073486328125e-06
STID_12;;1.1920928955078125e-06
STID_13;;3.0994415283203125e-06
STID_14;;2.1457672119140625e-06
STID_15;;9.5367431640625e-07
STID_16;;1.9073486328125e-06
STID_17;;2.6226043701171875e-06
STID_18;;9.5367431640625e-07
STID_19;;9.5367431640625e-07
ANUN_0;;2.1457672119140625e-06
ANUN_1;;2.86102294921875e-06
ANUN_2;;2.1457672119140625e-06
ANUN_3;;9.5367431640625e-07
ANUN_4;;1.9073486328125e-06
ANUN_5;;2.1457672119140625e-06
ANUN_6;;1.9073486328125e-06
ANUN_7;;1.9073486328125e-06
ANUN_8;;1.1920928955078125e-06
ANUN_9;;2.1457672119140625e-06
ANUN_10;;1.6689300537109375e-06
ANUN_11;;1.9073486328125e-06
ANUN_12;;9.5367431640625e-07
ANUN_13;;2.1457672119140625e-06
ANUN_14;;5.9604644775390625e-06
ANUN_15;;9.5367431640625e-07
ANUN_16;;1.9073486328125e-06
ANUN_17;;3.0994415283203125e-06
ANUN_18;;3.0994415283203125e-06
ANUN_19;;5.9604644775390625e-06
STUN_0;;9.5367431640625e-07
STUN_1;;9.5367431640625e-07
STUN_2;;1.1920928955078125e-06
STUN_3;;2.1457672119140625e-06
STUN_4;;2.1457672119140625e-06
STUN_5;;9.5367431640625e-07
STUN_6;;1.1920928955078125e-06
STUN_7;;2.1457672119140625e-06
STUN_8;;2.1457672119140625e-06
STUN_9;;1.1920928955078125e-06
STUN_10;;9.5367431640625e-07
STUN_11;;9.5367431640625e-07
STUN_12;;2.1457672119140625e-06
STUN_13;;1.1920928955078125e-06
STUN_14;;7.152557373046875e-07
STUN_15;;9.5367431640625e-07
STUN_16;;2.1457672119140625e-06
STUN_17;;9.5367431640625e-07
STUN_18;;7.152557373046875e-07
STUN_19;;9.5367431640625e-07
